,experiment_name,step,sequence_size,checkpoint_path,psnr,ssim,lpips,num_rays_per_sec,fps
90,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,91000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000091000.ckpt,13.03876781463623,0.6239020228385925,0.4177311658859253,90846.9921875,0.09857529401779175
91,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,92000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000092000.ckpt,12.956605911254883,0.6167725920677185,0.415755033493042,90942.4765625,0.09867890179157257
92,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,93000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000093000.ckpt,13.129700660705566,0.6258137226104736,0.41994866728782654,92364.140625,0.10022150725126266
93,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,94000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000094000.ckpt,13.345376014709473,0.5947136282920837,0.42199498414993286,91309.15625,0.0990767776966095
94,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,95000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000095000.ckpt,12.75859260559082,0.5955541729927063,0.42315638065338135,91690.359375,0.09949041157960892
95,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,96000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000096000.ckpt,12.75100040435791,0.6034688949584961,0.4213946759700775,91767.25,0.09957383573055267
96,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,97000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000097000.ckpt,12.786931991577148,0.5991318225860596,0.42023664712905884,91644.5,0.09944064915180206
97,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,98000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000098000.ckpt,12.69746208190918,0.5960002541542053,0.4186320900917053,92617.1484375,0.10049603134393692
98,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,99000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000099000.ckpt,12.556303024291992,0.584346354007721,0.41937342286109924,92749.5625,0.1006397157907486
99,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,99999,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000099999.ckpt,12.631550788879395,0.5862478613853455,0.4198128283023834,92439.0078125,0.10030274093151093
